0.05 0.0
0.15000000000000002 0.0
0.25 0.0
0.35000000000000003 0.0
0.45 0.0
0.55 0.0
0.65 0.0
0.75 0.0
0.8500000000000001 0.0
0.9500000000000001 0.0
1.05 0.0
1.1500000000000001 0.0
1.25 0.0
1.35 0.0
1.4500000000000002 0.0
1.55 0.0
1.6500000000000001 0.0
1.75 0.0
1.85 0.0
1.9500000000000002 0.0
2.0500000000000003 0.0
2.15 0.0
2.25 0.0
2.35 0.0
2.45 0.0
2.5500000000000003 0.0
2.6500000000000004 0.0
2.75 0.0
2.85 109.3086750554555
2.95 31.51469327498829
3.0500000000000003 0.0
3.1500000000000004 0.0
3.25 0.0
3.35 0.0
3.45 0.0
3.5500000000000003 0.0
3.6500000000000004 0.0
3.75 0.0
3.85 0.0
3.95 0.0
4.05 28.69274228228464
4.15 6.134562085457347
4.25 0.0
4.3500000000000005 0.0
4.45 0.0
4.55 0.0
4.65 0.0
4.75 0.0
4.8500000000000005 0.0
4.95 62.828433582653645
5.050000000000001 15.588161915977734
5.15 0.0
5.25 0.0
5.3500000000000005 0.0
5.45 0.0
5.550000000000001 0.0
5.65 0.0
5.75 28.15528455469156
5.8500000000000005 0.8653788136569144
5.95 0.0
6.050000000000001 0.0
6.15 0.0
6.25 0.0
6.3500000000000005 5.266986786786662
6.45 40.60863249421427
6.550000000000001 0.0
6.65 0.0
6.75 0.0
6.8500000000000005 0.0
6.95 0.0
7.050000000000001 10.671769875600196
7.15 0.0626278741557024
7.25 0.0
7.3500000000000005 0.0
7.45 0.0
7.550000000000001 32.572580889709464
7.65 22.43519753214233
7.75 0.0
7.8500000000000005 0.0
7.95 0.0
8.05 2.5032937829115904
8.15 4.498864817572162
8.25 0.0
8.35 0.0
8.450000000000001 0.0
8.55 12.869175243168236
8.65 18.478467219482077
8.75 0.05575768533971899
8.85 0.0
8.950000000000001 0.0
9.05 14.07303463975263
9.15 4.589037094840938
9.25 0.0
9.35 0.0
9.450000000000001 1.798599252757311
9.55 12.357163279337517
9.65 0.09741503502369638
9.75 0.0
9.850000000000001 0.0
9.950000000000001 12.34840471295287
10.05 0.5758725451631671

